"ID","正式名称","正式名称（フリガナ）","略称","略称（フリガナ）","英語表記（ローマ字表記）","機関区分","都道府県コード","市区町村コード","所在地","所在地座標（緯度）","所在地座標（経度）","案内用ホームページアドレス","毎週決まった曜日に休診（月）","毎週決まった曜日に休診（火）","毎週決まった曜日に休診（水）","毎週決まった曜日に休診（木）","毎週決まった曜日に休診（金）","毎週決まった曜日に休診（土）","毎週決まった曜日に休診（日）","決まった週に休診（定期週）第1週（月）","決まった週に休診（定期週）第1週（火）","決まった週に休診（定期週）第1週（水）","決まった週に休診（定期週）第1週（木）","決まった週に休診（定期週）第1週（金）","決まった週に休診（定期週）第1週（土）","決まった週に休診（定期週）第1週（日）","決まった週に休診（定期週）第2週（月）","決まった週に休診（定期週）第2週（火）","決まった週に休診（定期週）第2週（水）","決まった週に休診（定期週）第2週（木）","決まった週に休診（定期週）第2週（金）","決まった週に休診（定期週）第2週（土）","決まった週に休診（定期週）第2週（日）","決まった週に休診（定期週）第3週（月）","決まった週に休診（定期週）第3週（火）","決まった週に休診（定期週）第3週（水）","決まった週に休診（定期週）第3週（木）","決まった週に休診（定期週）第3週（金）","決まった週に休診（定期週）第3週（土）","決まった週に休診（定期週）第3週（日）","決まった週に休診（定期週）第4週（月）","決まった週に休診（定期週）第4週（火）","決まった週に休診（定期週）第4週（水）","決まった週に休診（定期週）第4週（木）","決まった週に休診（定期週）第4週（金）","決まった週に休診（定期週）第4週（土）","決まった週に休診（定期週）第4週（日）","決まった週に休診（定期週）第5週（月）","決まった週に休診（定期週）第5週（火）","決まった週に休診（定期週）第5週（水）","決まった週に休診（定期週）第5週（木）","決まった週に休診（定期週）第5週（金）","決まった週に休診（定期週）第5週（土）","決まった週に休診（定期週）第5週（日）","祝日に休診","その他の休診日（gw、お盆等）","一般病床","療養病床","療養病床のうち医療保険適用","療養病床のうち介護保険適用","精神病床","結核病床","感染症病床","合計病床数"
"1311132701672","医療法人社団大坪会　三軒茶屋第一病院","イリョウホウジンシャダンオオツボカイ　サンゲンチャヤダイイチビョウイン","三軒茶屋第一病院","サンゲンチャヤダイイチビョウイン","Sangendyayadaiichi Byoin","1","13","112","東京都世田谷区三軒茶屋１－２２－８","35.640785","139.669245","http://www.sangenjaya-dai1.com","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","01月01日，01月02日，01月03日，12月30日，12月31日","58","115","115","","","","","173"
"1311132800140","地方独立行政法人東京都立病院機構　東京都立松沢病院","チホウドクリツギョウセイホウジントウキョウトリツビョウインキコウ　トウキョウトリツマツザワビョウイン","松沢病院","マツザワビョウイン","Tokyo Metropolitan Matsuzawa Hospital","1","13","112","東京都世田谷区上北沢２－１－１","35.668309","139.620026","https://www.tmhp.jp/matsuzawa/","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","12月29日，12月30日，12月31日、01月01日，01月02日，01月03日","90","0","0","0","808","0","0","898"
"1311132800980","医療法人社団青泉会　下北沢病院","イリョウホウジンシャダンセイセンカイ　シモキタザワビョウイン","下北沢病院","シモキタザワビョウイン","SIMOKITAZAWA HOSPITAL","1","13","112","東京都世田谷区北沢２－８－１６","35.662394","139.669966","http://www.shimokitazawa-hp.or.jp/","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，12月30日，12月31日","53","0","0","0","0","0","0","53"
"1311132900170","公立学校共済組合　関東中央病院","コウリツガッコウキョウサイクミアイ　カントウチュウオウビョウイン","関東中央病院","カントウチュウオウビョウイン","Kanto chuou byouin","1","13","112","東京都世田谷区上用賀６－２５－１","35.636729","139.626082","http://www.kanto-ctr-hsp.com","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","01月01日，01月02日，01月03日，12月29日，12月30日，12月31日","383","0","0","0","0","0","0","383"
"1311132900200","公益財団法人日産厚生会　玉川病院","コウエキザイダンホウジンニッサンコウセイカイ　タマガワビョウイン","玉川病院","タマガワビョウイン","NISSAN TAMAGAWA HOSPITAL","1","13","112","東京都世田谷区瀬田４－８－１","35.620870","139.623972","http://www.tamagawa-hosp.jp","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，12月29日，12月30日，12月31日","381","0","0","0","0","0","0","381"
"1311132900880","医療法人横浜未来ヘルスケアシステム　奥沢病院","イリョウホウジンヨコハマミライヘルスケアシステム　オクサワビョウイン","奥沢病院","オクサワビョウイン","OKUSAWA Hospital&Clinics","1","13","112","東京都世田谷区奥沢２－１１－１１","35.605011","139.672135","http://www.okusawahp.jp/","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，12月31日","73","0","0","0","0","0","0","73"
"1311133000110","国立研究開発法人国立成育医療研究センター","コクリツケンキュウカイハツホウジンコクリツセイイクイリョウケンキュウセンター","国立成育医療研究センター","コクリツセイイクイリョウケンキュウセンター","National Center for Child Health and Development","1","13","112","東京都世田谷区大蔵２－１０－１","35.634007","139.612556","http://www.ncchd.go.jp/","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，12月29日，12月30日，12月31日","490","0","0","0","0","0","0","490"
"1311133000240","一般社団法人　至誠会第二病院","イッパンシャダンホウジン　シセイカイダイニビョウイン","至誠会第二病院","シセイカイダイニビョウイン","SHISEIKAI DAINI HOSPITAL","1","13","112","東京都世田谷区上祖師谷５－１９－１","35.656476","139.591251","http://www.shiseikai-daini-hosp.jp/","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","01月01日，01月02日，01月03日，12月30日，12月31日","301","0","0","0","0","0","0","301"
"1311133000370","医療法人社団九折会　成城木下病院","イリョウホウジンシャダンキュウセツカイ　セイジョウキノシタビョウイン","成城木下病院","セイジョウキノシタビョウイン","Seijo Kinoshita Hospital","1","13","112","東京都世田谷区成城６－１３－２０","35.641534","139.600084","http://www.kinohosp.com","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，12月30日，12月31日","36","0","0","0","0","0","0","36"
"1311133000530","昭和大学附属烏山病院","ショウワダイガクフゾクカラスヤマビョウイン","昭和大学附属烏山病院","ショウワダイガクフゾクカラスヤマビョウイン","Showadaigaku fuzoku Karasuyama Byoin","1","13","112","東京都世田谷区北烏山６－１１－１１","35.672308","139.595611","http://www.showa-u.ac.jp/SUHK/","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，11月15日，12月29日，12月30日，12月31日","44","","","","296","","","340"
"1311133000660","社会福祉法人　東京有隣会　有隣病院","シャカイフクシホウジン　トウキョウユウリンカイ　ユウリンビョウイン","有隣病院","ユウリンビョウイン","YURIN HOSPITAL","1","13","112","東京都世田谷区船橋２－１５－３８","35.651005","139.618943","https://tokyoyurin-hospital.com/","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，12月30日，12月31日","50","149","199","0","0","0","0","199"
"1311133000790","社会福祉法人康和会　久我山病院","シャカイフクシホウジンコウワカイ　クガヤマビョウイン","久我山病院","クガヤマビョウイン","Kugayama Byoin","1","13","112","東京都世田谷区北烏山２－１４－２０","35.681613","139.598554","https://www.kugayama-hp.org/","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，12月30日，12月31日","199","0","0","0","0","0","0","199"
"1311133100000","医療法人社団明生会　セントラル病院松濤","イリョウホウジンシャダンメイセイカイ　セントラルビョウインショウトウ","セントラル病院松濤","セントラルビョウインショウトウ","Central Byoin Shoutou","1","13","113","東京都渋谷区松濤２－１１－１２","35.659117","139.690159","http://www.central-hospital.or.jp/","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，12月30日，12月31日","","110","110","","","","","110"
"1311133100001","医療法人社団春陽会　参宮橋脊椎外科病院","イリョウホウジンシャダンシュンヨウカイ　サングウバシセキツイゲカビョウイン","参宮橋脊椎外科病院","サングウバシセキツイゲカビョウイン","Sangubashi Sekituigeka Byoin","1","13","113","東京都渋谷区代々木３－５７－１","35.680504","139.696019","http://www.sangubashi-spine-surgery-hospital.com/","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，12月30日，12月31日、5月3日、5月4日、5月5日","22","","","","","","","22"
"1311133100002","医療法人社団　巨樹の会　原宿リハビリテーション病院","イリョウホウジンシャダン　キョジュノカイ　ハラジュクリハビリテーションビョウイン","原宿リハビリテーション病院","ハラジュクリハビリテーションビョウイン","Harajuku Rehabilitation Hospital","1","13","113","東京都渋谷区神宮前６－２６－１","35.666700","139.702241","http://www.harajuku-reha.com/","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","01月01日，01月02日，01月03日，12月29日，12月30日，12月31日","","332","332","","","","","332"
"1311133100300","ＪＲ東京総合病院","ジェイアールトウキョウソウゴウビョウイン","ＪＲ東京総合病院","ジェイアールトウキョウソウゴウビョウイン","JR Tokyo Sougou Byouin","1","13","113","東京都渋谷区代々木２－１－３","35.686142","139.699518","https://www.jreast.co.jp/hospital/","1","1","1","1","1","1","0","1","1","1","1","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","01月01日，01月02日，01月03日，12月30日，12月31日","401","0","0","0","0","2","0","401"
"1311133100430","地方独立行政法人東京都立病院機構東京都立広尾病院","チホウドクリツギョウセイホウジントウキョウトリツビョウインキコウトウキョウトリツヒロオビョウイン","東京都立広尾病院","トウキョウトリツヒロオビョウイン","Tokyo Metropolitan Hiroo Hospital","1","13","113","東京都渋谷区恵比寿２－３４－１０","35.646813","139.721907","https://www.tmhp.jp/hiroo/","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","01月01日，01月02日，01月03日，12月29日，12月30日，12月31日","378","0","0","0","30","0","0","408"
"1311133100560","日本赤十字社医療センター","ニッポンセキジュウジシャイリョウセンター","日赤医療センター","ニッセキイリョウセンター","Japanese Red Cross Medical Center","1","13","113","東京都渋谷区広尾４－１－２２","35.655146","139.719046","https://www.med.jrc.or.jp","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，05月01日，12月29日，12月30日，12月31日","693","0","0","0","0","0","0","693"
"1311133100720","医療法人財団東京勤労者医療会　代々木病院","イリョウホウジンザイダントウキョウキンロウシャイリョウカイ　ヨヨギビョウイン","代々木病院","ヨヨギビョウイン","YOYOGI Hospital","1","13","113","東京都渋谷区千駄ケ谷１－３０－７","35.680809","139.709962","http://www.tokyo-kinikai.com/yoyogi/","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，05月01日，12月29日，12月30日，12月31日","150","0","0","0","0","0","0","150"
"1311133101310","クロス病院","クロスビョウイン","クロス病院","クロスビョウイン","Kurosu  Byoin","1","13","113","東京都渋谷区幡ケ谷２－１８－２０","35.677170","139.674937","http://www.kurosu-hosp.com","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，05月03日，05月04日，05月05日，12月29日，12月30日，12月31日","42","0","0","0","0","0","0","42"
"1311133101440","伊藤病院","イトウビョウイン","伊藤病院","イトウビョウイン","ITO HOSPITAL","1","13","113","東京都渋谷区神宮前４－３－６","35.666394","139.710657","https://www.ito-hospital.jp/","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","01月01日，01月02日，01月03日，01月04日，12月30日，12月31日","60","0","0","0","0","0","0","60"
"1311133102290","医療法人社団回心会　回心堂病院","イリョウホウジンシャダンカイシンカイ　カイシンドウビョウイン","回心堂病院","カイシンドウビョウイン","KAISHINDO HOSPITAL","1","13","113","東京都渋谷区幡ケ谷２－１４－１２","35.677531","139.675937","https://kaishindo.mck.or.jp/","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","01月01日，01月02日，01月03日，05月03日，05月04日，05月05日，12月29日，12月30日，12月31日","0","137","137","0","0","0","0","137"
